timestamp,open,high,low,close,volume
2023-09-21 10:17:00,147.81,148.04,147.81,147.97,56514.0
2023-09-21 10:16:00,147.82,147.87,147.78,147.8,13678.0
2023-09-21 10:15:00,147.68,147.835,147.68,147.823,15307.0
2023-09-21 10:14:00,147.52,147.67,147.52,147.67,9533.0
2023-09-21 10:13:00,147.55,147.63,147.48,147.51,16706.0
2023-09-21 10:12:00,147.61,147.61,147.495,147.525,18504.0
2023-09-21 10:11:00,147.66,147.69,147.58,147.61,26128.0
2023-09-21 10:10:00,147.61,147.745,147.6,147.65,18291.0
2023-09-21 10:09:00,147.565,147.67,147.54,147.56,17922.0
2023-09-21 10:08:00,147.39,147.585,147.39,147.54,17826.0
2023-09-21 10:07:00,147.37,147.46,147.35,147.41,18355.0
2023-09-21 10:06:00,147.535,147.54,147.37,147.37,38273.0
2023-09-21 10:05:00,147.715,147.76,147.53,147.55,27303.0
2023-09-21 10:04:00,147.8,147.84,147.705,147.705,26840.0
2023-09-21 10:03:00,147.85,147.97,147.84,147.865,12851.0
2023-09-21 10:02:00,147.85,147.93,147.84,147.855,8278.0
2023-09-21 10:01:00,147.77,147.93,147.75,147.9,24099.0
2023-09-21 10:00:00,147.81,147.81,147.75,147.77,12676.0
2023-09-21 09:59:00,147.91,147.93,147.75,147.83,29263.0
2023-09-21 09:58:00,147.91,147.93,147.815,147.88,13852.0
2023-09-21 09:57:00,147.87,147.935,147.85,147.91,13814.0
2023-09-21 09:56:00,147.96,148.02,147.83,147.83,16247.0
2023-09-21 09:55:00,148.0,148.01,147.93,147.98,10204.0
2023-09-21 09:54:00,148.05,148.09,147.925,148.02,20498.0
2023-09-21 09:53:00,148.06,148.12,148.02,148.05,14582.0
2023-09-21 09:52:00,148.43,148.43,148.08,148.08,53100.0
2023-09-21 09:51:00,148.37,148.483,148.35,148.44,15170.0
2023-09-21 09:50:00,148.56,148.56,148.38,148.4,11455.0
2023-09-21 09:49:00,148.525,148.67,148.44,148.54,18399.0
2023-09-21 09:48:00,148.57,148.59,148.45,148.525,22220.0
2023-09-21 09:47:00,148.425,148.56,148.39,148.55,9368.0
2023-09-21 09:46:00,148.52,148.52,148.345,148.37,8010.0
2023-09-21 09:45:00,148.37,148.56,148.36,148.52,16708.0
2023-09-21 09:44:00,148.23,148.49,148.19,148.36,14707.0
2023-09-21 09:43:00,148.2,148.38,148.18,148.25,19655.0
2023-09-21 09:42:00,148.245,148.245,148.02,148.18,38252.0
2023-09-21 09:41:00,148.48,148.49,148.21,148.23,10010.0
2023-09-21 09:40:00,148.18,148.49,148.165,148.46,9038.0
2023-09-21 09:39:00,148.41,148.42,148.18,148.22,28720.0
2023-09-21 09:38:00,148.63,148.63,148.43,148.465,10589.0
2023-09-21 09:37:00,148.66,148.685,148.53,148.67,10411.0
2023-09-21 09:36:00,148.67,148.77,148.67,148.67,9644.0
2023-09-21 09:35:00,148.554,148.73,148.42,148.595,19277.0
2023-09-21 09:34:00,148.674,148.68,148.44,148.57,10248.0
2023-09-21 09:33:00,148.79,148.79,148.32,148.57,24421.0
2023-09-21 09:32:00,148.82,149.047,148.76,148.795,11108.0
2023-09-21 09:31:00,148.93,148.93,148.6,148.78,18824.0
2023-09-21 09:30:00,149.0,149.25,148.9,148.9,139628.0
2023-09-21 09:29:00,148.95,148.96,148.52,148.89,2393.0
2023-09-21 09:28:00,149.05,149.05,148.95,148.95,336.0
2023-09-21 09:27:00,148.99,149.0,148.99,149.0,138.0
2023-09-21 09:26:00,149.05,149.05,148.95,148.95,487.0
2023-09-21 09:25:00,148.9,148.98,148.89,148.98,488.0
2023-09-21 09:24:00,148.63,148.99,148.63,148.84,800.0
2023-09-21 09:22:00,148.75,148.75,148.75,148.75,10.0
2023-09-21 09:21:00,148.7,148.7,148.7,148.7,25.0
2023-09-21 09:20:00,148.67,148.72,148.67,148.7,422.0
2023-09-21 09:19:00,148.72,148.72,148.72,148.72,2.0
2023-09-21 09:18:00,148.56,148.63,148.56,148.63,55.0
2023-09-21 09:17:00,148.7,148.7,148.54,148.54,360.0
2023-09-21 09:16:00,148.53,148.7,148.5,148.7,287.0
2023-09-21 09:14:00,148.56,148.56,148.56,148.56,100.0
2023-09-21 09:13:00,148.57,148.58,148.55,148.55,116.0
2023-09-21 09:12:00,148.49,148.49,148.49,148.49,1.0
2023-09-21 09:08:00,148.6,148.7,148.6,148.68,386.0
2023-09-21 09:07:00,148.7,148.7,148.7,148.7,35.0
2023-09-21 09:06:00,148.71,148.71,148.59,148.7,510.0
2023-09-21 09:05:00,148.416,148.72,148.416,148.72,10536.0
2023-09-21 09:04:00,148.43,148.43,148.43,148.43,5.0
2023-09-21 09:03:00,148.5,148.5,148.5,148.5,455.0
2023-09-21 09:02:00,148.5,148.5,148.44,148.5,114.0
2023-09-21 09:00:00,148.4,148.5,148.4,148.5,1509.0
2023-09-21 08:59:00,148.48,148.49,148.43,148.49,455.0
2023-09-21 08:58:00,148.49,148.49,148.49,148.49,108.0
2023-09-21 08:57:00,148.49,148.49,148.41,148.49,225.0
2023-09-21 08:56:00,148.2,148.49,148.2,148.49,17.0
2023-09-21 08:55:00,148.5,148.5,148.45,148.49,143.0
2023-09-21 08:54:00,148.38,148.42,148.38,148.42,72.0
2023-09-21 08:53:00,148.38,148.38,148.38,148.38,55.0
2023-09-21 08:52:00,148.85,148.85,148.5,148.5,1602.0
2023-09-21 08:51:00,148.88,148.88,148.78,148.87,85.0
2023-09-21 08:49:00,148.88,148.88,148.88,148.88,10.0
2023-09-21 08:48:00,148.87,148.87,148.87,148.87,30.0
2023-09-21 08:46:00,148.88,148.88,148.88,148.88,5.0
2023-09-21 08:45:00,148.77,148.77,148.77,148.77,12.0
2023-09-21 08:44:00,148.85,148.88,148.77,148.88,31.0
2023-09-21 08:43:00,148.78,148.78,148.78,148.78,35.0
2023-09-21 08:42:00,148.78,148.78,148.78,148.78,15.0
2023-09-21 08:41:00,148.52,148.78,148.52,148.78,1106.0
2023-09-21 08:40:00,148.59,148.59,148.5,148.5,112.0
2023-09-21 08:39:00,148.6,148.6,148.59,148.6,116.0
2023-09-21 08:36:00,148.53,148.6,148.5,148.6,814.0
2023-09-21 08:33:00,148.64,148.65,148.48,148.65,939.0
2023-09-21 08:32:00,148.8,148.8,148.68,148.68,487.0
2023-09-21 08:31:00,148.72,148.75,148.72,148.75,545.0
2023-09-21 08:30:00,148.79,148.79,148.79,148.79,5.0
2023-09-21 08:29:00,148.795,148.795,148.78,148.78,6.0
2023-09-21 08:28:00,148.72,148.72,148.72,148.72,10.0
2023-09-21 08:27:00,148.74,148.74,148.74,148.74,1.0
2023-09-21 08:26:00,148.76,148.76,148.76,148.76,40.0
2023-09-21 08:24:00,148.7,148.8,148.7,148.8,648.0
2023-09-21 08:21:00,148.72,148.72,148.72,148.72,3.0
2023-09-21 08:20:00,148.71,148.73,148.71,148.73,202.0
2023-09-21 08:19:00,148.7,148.73,148.7,148.73,81.0
2023-09-21 08:18:00,148.7,148.73,148.7,148.73,61.0
2023-09-21 08:17:00,148.81,148.81,148.81,148.81,5.0
2023-09-21 08:16:00,148.976,148.976,148.976,148.976,100.0
2023-09-21 08:15:00,148.77,148.77,148.73,148.73,30.0
2023-09-21 08:14:00,148.7,148.99,148.7,148.99,105.0
2023-09-21 08:13:00,148.77,148.77,148.77,148.77,4.0
2023-09-21 08:12:00,148.85,148.85,148.7,148.78,139.0
2023-09-21 08:11:00,148.7,148.7,148.7,148.7,100.0
2023-09-21 08:08:00,148.7,148.7,148.7,148.7,100.0
2023-09-21 08:07:00,148.99,148.99,148.99,148.99,1.0
2023-09-21 08:05:00,148.8,148.8,148.7,148.7,61.0
2023-09-21 08:03:00,149.83,149.89,148.831,148.99,127.0
2023-09-21 08:02:00,148.78,149.83,148.78,149.83,23.0
2023-09-21 08:01:00,149.18,149.995,149.045,149.53,41.0
2023-09-21 08:00:00,149.12,149.83,148.56,149.83,1274.0
2023-09-21 07:58:00,149.01,149.02,149.0,149.0,412.0
2023-09-21 07:56:00,149.15,149.15,149.15,149.15,1.0
2023-09-21 07:55:00,149.02,149.02,149.02,149.02,23.0
2023-09-21 07:54:00,149.02,149.02,149.02,149.02,100.0
2023-09-21 07:50:00,149.03,149.03,149.03,149.03,4.0
2023-09-21 07:49:00,149.15,149.15,149.15,149.15,5.0
2023-09-21 07:47:00,149.22,149.22,149.22,149.22,5.0
2023-09-21 07:46:00,149.21,149.22,149.21,149.22,105.0
2023-09-21 07:45:00,149.1,149.1,149.1,149.1,21.0
2023-09-21 07:44:00,149.03,149.1,149.03,149.1,604.0
2023-09-21 07:43:00,148.99,149.05,148.99,149.05,76.0
2023-09-21 07:42:00,148.98,148.99,148.98,148.99,25.0
2023-09-21 07:41:00,148.94,148.98,148.94,148.98,257.0
2023-09-21 07:39:00,148.87,148.88,148.87,148.88,10.0
2023-09-21 07:38:00,148.9,148.9,148.9,148.9,10.0
2023-09-21 07:37:00,148.88,148.88,148.88,148.88,25.0
2023-09-21 07:31:00,148.85,148.85,148.85,148.85,5.0
2023-09-21 07:27:00,148.75,148.75,148.75,148.75,35.0
2023-09-21 07:26:00,148.75,148.75,148.75,148.75,100.0
2023-09-21 07:22:00,148.71,148.71,148.71,148.71,10.0
2023-09-21 07:21:00,148.58,148.6,148.58,148.58,25.0
2023-09-21 07:16:00,148.66,148.66,148.66,148.66,10.0
2023-09-21 07:13:00,148.58,148.58,148.58,148.58,40.0
2023-09-21 07:11:00,148.72,148.79,148.65,148.66,253.0
2023-09-21 07:10:00,149.01,149.01,148.77,148.77,284.0
2023-09-21 07:09:00,149.1,149.1,149.01,149.01,6.0
2023-09-21 07:08:00,149.16,149.16,149.05,149.1,579.0
2023-09-21 07:07:00,149.18,149.18,149.18,149.18,15.0
2023-09-21 07:06:00,149.16,149.16,149.16,149.16,5.0
2023-09-21 07:04:00,149.16,149.16,149.16,149.16,1.0
2023-09-21 07:02:00,149.16,149.16,149.16,149.16,25.0
2023-09-21 07:00:00,149.18,149.22,149.07,149.13,1296.0
2023-09-21 06:30:00,149.18,149.2,149.18,149.2,137.0
2023-09-21 06:29:00,149.18,149.22,149.13,149.22,304.0
2023-09-21 06:28:00,149.22,149.22,149.22,149.22,10.0
2023-09-21 06:26:00,149.13,149.13,149.13,149.13,17.0
2023-09-21 06:23:00,149.13,149.13,149.13,149.13,9.0
2023-09-21 06:22:00,149.13,149.13,149.13,149.13,11.0
2023-09-21 06:20:00,149.22,149.22,149.22,149.22,50.0
2023-09-21 06:14:00,149.11,149.11,149.11,149.11,1.0
2023-09-21 06:04:00,149.29,149.29,149.29,149.29,2.0
2023-09-21 06:03:00,149.31,149.31,149.31,149.31,52.0
2023-09-21 06:02:00,149.33,149.33,149.33,149.33,24.0
2023-09-21 05:56:00,149.41,149.41,149.37,149.37,48.0
2023-09-21 05:46:00,149.31,149.31,149.31,149.31,1.0
2023-09-21 05:36:00,149.75,149.75,149.75,149.75,4.0
2023-09-21 05:05:00,149.47,149.47,149.47,149.47,1.0
2023-09-21 04:41:00,149.76,150.08,149.76,149.83,633.0
2023-09-21 04:38:00,149.24,149.24,149.24,149.24,1.0
2023-09-21 04:20:00,149.25,149.25,149.25,149.25,2.0
2023-09-21 04:01:00,149.74,149.74,149.74,149.74,4.0
2023-09-21 04:00:00,149.06,149.06,149.06,149.06,1.0
